,tripId,deadline,inputs,action,reward
1300,93,14,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 14, 'waypoint': 'forward', 'left': None}",forward,2.0
1301,93,13,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 13, 'waypoint': 'forward', 'left': None}",forward,12.0
1302,94,55,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 55, 'waypoint': 'left', 'left': None}",,0.0
1303,94,54,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 54, 'waypoint': 'left', 'left': None}",,0.0
1304,94,53,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 53, 'waypoint': 'left', 'left': None}",,0.0
1305,94,52,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 52, 'waypoint': 'left', 'left': None}",left,2.0
1306,94,51,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 51, 'waypoint': 'forward', 'left': None}",,0.0
1307,94,50,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 50, 'waypoint': 'forward', 'left': None}",,0.0
1308,94,49,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 49, 'waypoint': 'forward', 'left': None}",,0.0
1309,94,48,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 48, 'waypoint': 'forward', 'left': None}",,0.0
1310,94,47,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 47, 'waypoint': 'forward', 'left': None}",forward,2.0
1311,94,46,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 46, 'waypoint': 'forward', 'left': None}",forward,2.0
1312,94,45,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 45, 'waypoint': 'forward', 'left': None}",,0.0
1313,94,44,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 44, 'waypoint': 'forward', 'left': None}",,0.0
1314,94,43,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 43, 'waypoint': 'forward', 'left': None}",forward,2.0
1315,94,42,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 42, 'waypoint': 'forward', 'left': None}",forward,2.0
1316,94,41,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 41, 'waypoint': 'forward', 'left': None}",forward,2.0
1317,94,40,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 40, 'waypoint': 'forward', 'left': None}",,0.0
1318,94,39,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 39, 'waypoint': 'forward', 'left': None}",forward,2.0
1319,94,38,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 38, 'waypoint': 'right', 'left': None}",right,2.0
1320,94,37,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 37, 'waypoint': 'forward', 'left': None}",,0.0
1321,94,36,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 36, 'waypoint': 'forward', 'left': None}",,0.0
1322,94,35,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 35, 'waypoint': 'forward', 'left': None}",,0.0
1323,94,34,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 34, 'waypoint': 'forward', 'left': None}",forward,2.0
1324,94,33,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 33, 'waypoint': 'forward', 'left': None}",forward,2.0
1325,94,32,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 32, 'waypoint': 'forward', 'left': None}",forward,12.0
1326,95,45,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 45, 'waypoint': 'forward', 'left': None}",forward,2.0
1327,95,44,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 44, 'waypoint': 'forward', 'left': None}",,0.0
1328,95,43,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 43, 'waypoint': 'forward', 'left': None}",,0.0
1329,95,42,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 42, 'waypoint': 'forward', 'left': None}",,0.0
1330,95,41,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 41, 'waypoint': 'forward', 'left': None}",,0.0
1331,95,40,"{'right': 'forward', 'light': 'green', 'oncoming': None, 'deadline': 40, 'waypoint': 'forward', 'left': None}",forward,2.0
1332,95,39,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 39, 'waypoint': 'forward', 'left': None}",,0.0
1333,95,38,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 38, 'waypoint': 'forward', 'left': None}",,0.0
1334,95,37,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 37, 'waypoint': 'forward', 'left': None}",,0.0
1335,95,36,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 36, 'waypoint': 'forward', 'left': None}",,0.0
1336,95,35,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 35, 'waypoint': 'forward', 'left': None}",forward,2.0
1337,95,34,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 34, 'waypoint': 'forward', 'left': None}",forward,2.0
1338,95,33,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 33, 'waypoint': 'forward', 'left': None}",forward,2.0
1339,95,32,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 32, 'waypoint': 'left', 'left': None}",,0.0
1340,95,31,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 31, 'waypoint': 'left', 'left': None}",,0.0
1341,95,30,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 30, 'waypoint': 'left', 'left': None}",,0.0
1342,95,29,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 29, 'waypoint': 'left', 'left': None}",left,2.0
1343,95,28,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 28, 'waypoint': 'forward', 'left': None}",,0.0
1344,95,27,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 27, 'waypoint': 'forward', 'left': None}",forward,2.0
1345,95,26,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 26, 'waypoint': 'forward', 'left': None}",,0.0
1346,95,25,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 25, 'waypoint': 'forward', 'left': None}",forward,2.0
1347,95,24,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 24, 'waypoint': 'forward', 'left': None}",forward,12.0
1348,96,40,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 40, 'waypoint': 'right', 'left': None}",right,2.0
1349,96,39,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 39, 'waypoint': 'forward', 'left': None}",,0.0
1350,96,38,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 38, 'waypoint': 'forward', 'left': None}",,0.0
1351,96,37,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 37, 'waypoint': 'forward', 'left': None}",,0.0
1352,96,36,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 36, 'waypoint': 'forward', 'left': None}",forward,2.0
1353,96,35,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 35, 'waypoint': 'forward', 'left': None}",,0.0
1354,96,34,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 34, 'waypoint': 'forward', 'left': None}",,0.0
1355,96,33,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 33, 'waypoint': 'forward', 'left': None}",,0.0
1356,96,32,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 32, 'waypoint': 'forward', 'left': None}",,0.0
1357,96,31,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 31, 'waypoint': 'forward', 'left': None}",,0.0
1358,96,30,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 30, 'waypoint': 'forward', 'left': None}",forward,2.0
1359,96,29,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 29, 'waypoint': 'forward', 'left': None}",,0.0
1360,96,28,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 28, 'waypoint': 'forward', 'left': 'right'}",forward,2.0
1361,96,27,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 27, 'waypoint': 'forward', 'left': None}",forward,2.0
1362,96,26,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 26, 'waypoint': 'forward', 'left': None}",,0.0
1363,96,25,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 25, 'waypoint': 'forward', 'left': None}",forward,2.0
1364,96,24,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 24, 'waypoint': 'right', 'left': None}",right,2.0
1365,96,23,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 23, 'waypoint': 'forward', 'left': None}",,0.0
1366,96,22,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 22, 'waypoint': 'forward', 'left': None}",,0.0
1367,96,21,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 21, 'waypoint': 'forward', 'left': None}",,0.0
1368,96,20,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 20, 'waypoint': 'forward', 'left': None}",forward,12.0
1369,97,20,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 20, 'waypoint': 'right', 'left': None}",right,2.0
1370,97,19,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 19, 'waypoint': 'forward', 'left': None}",forward,2.0
1371,97,18,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 18, 'waypoint': 'forward', 'left': None}",,0.0
1372,97,17,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 17, 'waypoint': 'forward', 'left': None}",,0.0
1373,97,16,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 16, 'waypoint': 'forward', 'left': None}",,0.0
1374,97,15,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 15, 'waypoint': 'forward', 'left': None}",forward,2.0
1375,97,14,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 14, 'waypoint': 'forward', 'left': None}",,0.0
1376,97,13,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 13, 'waypoint': 'forward', 'left': None}",,0.0
1377,97,12,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 12, 'waypoint': 'forward', 'left': None}",forward,12.0
1378,98,20,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 20, 'waypoint': 'right', 'left': None}",right,2.0
1379,98,19,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 19, 'waypoint': 'right', 'left': None}",right,2.0
1380,98,18,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 18, 'waypoint': 'left', 'left': None}",,0.0
1381,98,17,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 17, 'waypoint': 'left', 'left': None}",,0.0
1382,98,16,"{'right': None, 'light': 'red', 'oncoming': 'right', 'deadline': 16, 'waypoint': 'left', 'left': None}",,0.0
1383,98,15,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 15, 'waypoint': 'left', 'left': None}",left,2.0
1384,98,14,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 14, 'waypoint': 'forward', 'left': None}",forward,12.0
1385,99,45,"{'right': None, 'light': 'red', 'oncoming': 'left', 'deadline': 45, 'waypoint': 'forward', 'left': None}",,0.0
1386,99,44,"{'right': None, 'light': 'red', 'oncoming': 'left', 'deadline': 44, 'waypoint': 'forward', 'left': None}",,0.0
1387,99,43,"{'right': None, 'light': 'red', 'oncoming': 'left', 'deadline': 43, 'waypoint': 'forward', 'left': None}",,0.0
1388,99,42,"{'right': None, 'light': 'red', 'oncoming': 'left', 'deadline': 42, 'waypoint': 'forward', 'left': None}",,0.0
1389,99,41,"{'right': None, 'light': 'red', 'oncoming': 'left', 'deadline': 41, 'waypoint': 'forward', 'left': None}",,0.0
1390,99,40,"{'right': None, 'light': 'green', 'oncoming': 'left', 'deadline': 40, 'waypoint': 'forward', 'left': None}",forward,2.0
1391,99,39,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 39, 'waypoint': 'forward', 'left': None}",forward,2.0
1392,99,38,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 38, 'waypoint': 'forward', 'left': None}",forward,2.0
1393,99,37,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 37, 'waypoint': 'forward', 'left': None}",forward,2.0
1394,99,36,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 36, 'waypoint': 'right', 'left': None}",right,2.0
1395,99,35,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 35, 'waypoint': 'forward', 'left': None}",forward,2.0
1396,99,34,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 34, 'waypoint': 'forward', 'left': None}",,0.0
1397,99,33,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 33, 'waypoint': 'forward', 'left': None}",forward,2.0
1398,99,32,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 32, 'waypoint': 'forward', 'left': None}",,0.0
1399,99,31,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 31, 'waypoint': 'forward', 'left': None}",,0.0
1400,99,30,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 30, 'waypoint': 'forward', 'left': None}",forward,2.0
1401,99,29,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 29, 'waypoint': 'forward', 'left': None}",forward,12.0
